merchant_id,merchant_name,category,country,onboard_date,risk_score
38185,"Wilson, Morris and Fernandez",Electronics,US,2023-10-30,0.502
38186,Contreras Group,Travel,IN,2026-01-04,0.753
38187,Young Inc,Food,US,2024-12-12,0.507
38188,"Madden, Poole and Garrison",Travel,IN,2024-01-23,0.484
38189,Ware-Brown,Travel,IN,2024-06-20,0.541
38190,Jones and Sons,Travel,US,2024-03-28,0.318
38191,"Smith, Mitchell and Pugh",Electronics,UK,2024-12-21,0.414
38192,Erickson and Sons,Food,US,2025-12-23,0.637
38193,Christian PLC,Food,IN,2025-01-12,0.775
38194,"Mcneil, Fields and Curtis",Electronics,US,2025-08-01,0.821
38195,"Mendez, Harris and Collier",Food,UK,2023-10-16,0.709
38196,Roberts-Washington,Retail,UK,2024-09-09,0.307
38197,Morrison and Sons,Travel,UK,2025-09-04,0.008
38198,Hale Group,Electronics,IN,2024-12-18,0.637
38199,"Smith, Ramirez and Wise",Retail,US,2025-08-24,0.437
38200,Jackson Group,Electronics,IN,2025-08-21,0.809
38201,Roberts PLC,Food,US,2025-01-06,0.569
38202,Gonzalez-Smith,Retail,UK,2026-03-31,0.231
38203,Washington-Krueger,Retail,US,2025-06-24,0.888
38204,"Frazier, Robinson and Gutierrez",Travel,IN,2023-06-14,0.411
38205,Roberson-Thompson,Travel,UK,2024-12-27,0.089
38206,Green PLC,Food,IN,2024-09-13,0.552
38207,Ayers LLC,Electronics,IN,2025-11-01,0.444
38208,Kaiser Ltd,Travel,IN,2025-09-08,0.958
38209,Carroll Group,Food,IN,2025-10-31,0.59
38210,Shah PLC,Food,IN,2024-06-22,0.679
38211,Richmond Inc,Food,US,2023-09-12,0.303
38212,Mcdaniel-Bridges,Retail,UK,2024-03-15,0.42
38213,Carter LLC,Travel,IN,2025-06-30,0.336
38214,Powell-Hall,Electronics,US,2026-01-10,0.23
38215,"Castro, Cook and Williams",Retail,UK,2023-05-04,0.201
38216,Jones-Weaver,Food,UK,2024-02-13,0.077
38217,"Moore, Williams and Kane",Electronics,UK,2025-11-24,0.596
38218,Nielsen-Smith,Electronics,IN,2024-11-10,0.063
38219,"Huff, Russell and Lester",Travel,UK,2025-09-02,0.776
38220,Snyder-Allen,Electronics,IN,2023-12-18,0.935
38221,Floyd Inc,Retail,IN,2024-01-31,0.482
38222,Frederick Group,Travel,US,2024-08-18,0.432
38223,Hamilton-Reynolds,Retail,UK,2025-07-22,0.704
38224,"Reynolds, Mendez and Williams",Food,IN,2025-11-16,0.324
38225,Preston-Morales,Electronics,IN,2023-09-11,0.216
38226,Martinez PLC,Retail,UK,2024-10-08,0.026
38227,Sellers-Phillips,Travel,UK,2024-10-15,0.062
38228,Cole and Sons,Electronics,UK,2025-09-26,0.663
38229,"Holland, Lewis and Campbell",Electronics,IN,2023-07-17,0.916
38230,Gamble Ltd,Retail,UK,2026-01-15,0.216
38231,"Malone, Patterson and Reese",Retail,US,2024-05-11,0.017
38232,"Watson, Edwards and Bryant",Food,IN,2024-02-10,0.856
38233,Tanner-Brown,Food,UK,2024-12-13,0.955
38234,Sutton-Walker,Retail,IN,2024-06-08,0.928
38235,Pace PLC,Food,IN,2024-08-11,0.649
38236,White Ltd,Retail,IN,2024-09-23,0.561
38237,Booker-Kennedy,Electronics,UK,2025-03-27,0.786
38238,"Dennis, Watkins and Petersen",Electronics,IN,2025-04-03,0.826
38239,Garcia Ltd,Retail,UK,2024-12-03,0.586
38240,Richardson-Robinson,Food,UK,2026-02-16,0.75
38241,Gibbs-Reynolds,Food,IN,2023-12-29,0.45
38242,"Morgan, Quinn and Rowland",Food,US,2025-09-05,0.967
38243,Turner and Sons,Retail,UK,2025-03-28,0.302
38244,Mccoy PLC,Electronics,IN,2026-01-19,0.279
38245,"Pope, Watson and Faulkner",Food,US,2025-12-31,0.968
38246,Collins-Richardson,Food,US,2024-02-05,0.373
38247,Morales Group,Food,UK,2024-12-01,0.303
38248,"Potts, Scott and Wilcox",Food,IN,2024-03-27,0.875
38249,Rodriguez Inc,Food,US,2025-11-18,0.285
38250,Coleman-Frazier,Travel,IN,2025-07-06,0.864
38251,Williams PLC,Food,UK,2025-04-17,0.083
38252,"Garcia, Bradshaw and Lee",Retail,UK,2025-03-23,0.751
38253,Williams Group,Travel,IN,2026-04-19,0.948
38254,"Thompson, Cardenas and Gardner",Electronics,IN,2023-11-24,0.65
38255,"Davidson, Sherman and Johnson",Travel,UK,2023-05-01,0.798
38256,Branch and Sons,Travel,UK,2025-09-21,0.906
38257,Palmer LLC,Retail,IN,2023-11-19,0.562
38258,Martin-Johnson,Food,IN,2026-01-16,0.496
38259,Chen-Morris,Retail,IN,2024-05-11,0.132
38260,"Peters, Strickland and Tran",Travel,IN,2025-07-30,0.208
38261,Richards-Aguilar,Electronics,US,2023-06-04,0.624
38262,Barnett Group,Food,IN,2026-01-11,0.031
38263,"Jones, Wheeler and Williamson",Travel,UK,2024-11-02,0.523
38264,"Archer, Simpson and David",Travel,US,2025-03-11,0.145
38265,White LLC,Travel,IN,2024-09-22,0.386
38266,Stephens-Castillo,Travel,US,2024-05-02,0.688
38267,"Lang, Everett and Barrera",Retail,UK,2025-02-25,0.169
38268,Lewis-Brooks,Travel,IN,2025-10-12,0.408
38269,Jackson PLC,Food,US,2024-05-11,0.608
38270,Pacheco and Sons,Electronics,IN,2024-09-06,0.318
38271,Smith-Mays,Travel,IN,2024-10-21,0.002
38272,Chandler LLC,Travel,US,2025-03-14,0.642
38273,Hernandez and Sons,Food,UK,2024-02-09,0.989
38274,Garza LLC,Food,UK,2025-06-28,0.339
38275,Ramirez and Sons,Retail,US,2025-09-02,0.588
38276,Hernandez-Owens,Travel,US,2023-12-10,0.963
38277,Hall Ltd,Electronics,US,2025-10-05,0.741
38278,Jones PLC,Retail,US,2025-01-26,0.974
38279,Mcguire Inc,Travel,US,2024-01-13,0.382
38280,Lawrence PLC,Food,UK,2025-04-17,0.61
38281,Robinson-George,Retail,IN,2026-01-12,0.477
38282,"Powell, Rodriguez and Rose",Retail,UK,2023-09-11,0.799
38283,Knight-Gilbert,Travel,US,2026-03-31,0.363
38284,"Summers, Bennett and Wright",Travel,UK,2023-05-20,0.357
38285,"Nunez, Wright and Gonzalez",Food,IN,2024-06-27,0.425
38286,Zimmerman PLC,Electronics,IN,2023-07-24,0.032
38287,Turner Inc,Food,UK,2024-10-14,0.711
38288,Harris-Morse,Travel,IN,2024-02-09,0.264
38289,Jones-Moreno,Travel,US,2024-06-20,0.73
38290,Santos-Hanna,Food,UK,2023-07-05,0.039
38291,"Smith, Davis and Walker",Retail,UK,2025-01-06,0.555
38292,Beck LLC,Retail,US,2023-08-17,0.789
38293,"Morgan, Rodriguez and Bryant",Electronics,IN,2025-01-28,0.364
38294,Bailey Ltd,Food,IN,2025-02-25,0.519
38295,Robinson LLC,Retail,UK,2025-03-22,0.086
38296,"Holloway, Rodriguez and Mcdaniel",Food,IN,2023-07-23,0.471
38297,Burke-Strong,Electronics,IN,2023-08-08,0.789
38298,Alvarado-Church,Retail,UK,2026-01-14,0.917
38299,Taylor Group,Food,US,2023-12-04,0.752
38300,Huber-Parsons,Electronics,IN,2024-09-19,0.985
38301,Haley Group,Travel,IN,2023-12-21,0.134
38302,"Simon, Ward and Scott",Electronics,UK,2025-11-03,0.582
38303,Dickerson-Thompson,Travel,UK,2025-01-17,0.116
38304,"Thompson, Stone and Smith",Retail,IN,2023-11-19,0.587
38305,Brooks Group,Electronics,UK,2024-09-25,0.065
38306,Lane-Mitchell,Retail,UK,2025-05-21,0.189
38307,"Willis, Smith and Cole",Retail,US,2024-01-17,0.928
38308,Jones-James,Travel,US,2023-06-22,0.102
38309,Powers Ltd,Retail,UK,2026-04-02,0.836
38310,"Foster, Edwards and Roberts",Electronics,UK,2023-11-12,0.814
38311,Vega-Kelley,Retail,US,2025-04-19,0.487
38312,"Johnson, Willis and Dalton",Food,IN,2023-06-23,0.304
38313,Jackson Ltd,Retail,IN,2023-06-25,0.055
38314,Pineda-Ramirez,Retail,IN,2024-02-25,0.462
38315,Nicholson-Young,Electronics,US,2024-10-21,0.797
38316,"Powers, Gallegos and Johnson",Food,UK,2023-06-03,0.047
38317,Wood-Bates,Retail,IN,2024-07-07,0.726
38318,Durham LLC,Travel,UK,2024-10-19,0.947
38319,Burnett-Gray,Electronics,IN,2023-04-30,0.246
38320,"Cook, Alexander and Freeman",Electronics,IN,2024-05-31,0.297
38321,Moreno and Sons,Travel,IN,2024-11-03,0.403
38322,"Moore, Turner and Santos",Electronics,UK,2025-10-03,0.4
38323,Williams PLC,Travel,IN,2025-06-25,0.435
38324,Butler-Wilson,Food,US,2024-06-15,0.79
38325,"Garza, Johnson and Larson",Food,UK,2024-12-04,0.369
38326,Johnson-Anthony,Food,US,2025-07-16,0.972
38327,Johnson-Simpson,Travel,IN,2023-12-31,0.025
38328,Hines-Miller,Food,UK,2026-01-05,0.358
38329,"Phillips, Clark and Ruiz",Food,UK,2023-05-19,0.496
38330,Rodriguez PLC,Food,UK,2023-12-25,0.286
38331,Estrada-Cunningham,Retail,UK,2025-05-23,0.928
38332,Carpenter Inc,Travel,US,2024-06-04,0.042
38333,"Jackson, Bryant and Wright",Travel,IN,2025-02-01,0.422
38334,Baird PLC,Food,UK,2024-03-08,0.073
38335,Smith-Lewis,Food,IN,2025-12-13,0.058
38336,"Russell, Sellers and Robbins",Retail,IN,2024-06-15,0.607
38337,Steele Group,Food,IN,2024-12-18,0.418
38338,Bright-Ray,Food,US,2023-05-27,0.877
38339,Kaiser LLC,Electronics,US,2026-01-13,0.462
38340,"Anderson, Thompson and Miller",Travel,IN,2023-08-22,0.944
38341,Miller-Salazar,Retail,IN,2025-03-31,0.266
38342,Johnson-Harris,Retail,UK,2024-11-03,0.612
38343,"Hernandez, Kent and Mcintyre",Travel,US,2023-12-12,0.584
38344,Morrison-Montgomery,Electronics,US,2023-09-25,0.51
38345,Bullock LLC,Travel,UK,2025-12-21,0.012
38346,Lynch-Smith,Travel,US,2023-12-04,0.672
38347,Garcia-West,Retail,IN,2025-07-04,0.699
38348,"Logan, Beck and Johnson",Retail,US,2024-02-13,0.19
38349,"Johnson, Brown and Knight",Electronics,US,2024-09-11,0.528
38350,Gonzalez Group,Food,UK,2024-09-13,0.112
38351,Avila-King,Travel,UK,2024-03-10,0.795
38352,Robinson-Hicks,Retail,US,2024-10-29,0.636
38353,Ward-Reed,Food,UK,2023-08-28,0.34
38354,Palmer Inc,Food,UK,2025-07-24,0.546
38355,"Hawkins, Jimenez and Mcbride",Travel,IN,2024-02-14,0.246
38356,Brown and Sons,Electronics,IN,2025-10-30,0.984
38357,"Townsend, Brown and Fischer",Food,UK,2025-09-19,0.913
38358,Miller Group,Travel,UK,2023-06-08,0.518
38359,Clark Inc,Travel,IN,2024-07-20,0.61
38360,Hansen Ltd,Travel,US,2025-09-17,0.319
38361,"Patrick, Allen and Flores",Food,UK,2026-01-14,0.085
38362,"Dixon, Brewer and Vazquez",Food,UK,2024-07-11,0.494
38363,Watson LLC,Food,IN,2023-06-25,0.971
38364,"Mills, Vance and Cohen",Electronics,US,2023-08-31,0.973
38365,Brown-Carroll,Travel,IN,2025-11-12,0.645
38366,"Knight, Johnson and Wood",Electronics,US,2023-10-18,0.926
38367,"Horne, Davis and Russell",Food,IN,2024-06-11,0.039
38368,Richards Inc,Food,UK,2023-11-18,0.983
38369,Steele-Compton,Travel,IN,2026-01-09,0.208
38370,"Johnson, Holmes and Kelley",Electronics,IN,2025-11-13,0.714
38371,Ramirez LLC,Retail,IN,2024-09-25,0.531
38372,Collins PLC,Retail,IN,2023-07-24,0.064
38373,Allen-Thompson,Travel,UK,2024-04-30,0.702
38374,"Benjamin, Michael and Grimes",Travel,UK,2024-12-31,0.91
38375,Davis-Robinson,Electronics,US,2025-12-27,0.58
38376,Riley LLC,Retail,UK,2025-12-10,0.893
38377,Williams-Fitzgerald,Travel,US,2024-09-27,0.782
38378,"Reynolds, Schmidt and Robles",Travel,US,2024-06-16,0.187
38379,"Blake, York and Carson",Travel,UK,2025-04-16,0.307
38380,Baker Ltd,Food,IN,2026-03-19,0.9
38381,Allen-Moore,Food,US,2024-11-08,0.995
38382,Mcneil-Greene,Retail,UK,2025-12-21,0.511
38383,Kidd Inc,Retail,UK,2023-12-23,0.925
38384,Pierce-Abbott,Electronics,US,2025-01-14,0.041
38385,Pace and Sons,Retail,US,2025-02-22,0.793
38386,"Lee, Griffin and Dawson",Travel,US,2025-01-24,0.642
38387,Greer LLC,Electronics,IN,2026-01-13,0.891
38388,Black-Bowman,Electronics,US,2025-10-15,0.172
38389,Cole and Sons,Food,IN,2025-08-05,0.993
38390,Jimenez PLC,Food,IN,2026-01-30,0.314
38391,"Henderson, Mccarthy and Arnold",Electronics,IN,2024-04-27,0.33
38392,"Chen, Zhang and Stanley",Travel,IN,2025-11-04,0.217
38393,Ross-Ryan,Electronics,US,2024-01-19,0.673
38394,"Mclaughlin, Garcia and King",Electronics,US,2024-03-10,0.787
38395,"Green, Murphy and Jackson",Travel,UK,2023-09-13,0.758
38396,"Owens, Smith and Smith",Electronics,US,2026-04-17,0.877
38397,Warren and Sons,Travel,UK,2024-12-29,0.999
38398,Green Group,Food,UK,2024-11-16,0.26
38399,Gallagher Ltd,Food,UK,2025-03-22,0.943
38400,"Greer, Pearson and Day",Retail,UK,2026-02-03,0.264
38401,Graham Group,Travel,IN,2026-01-09,0.923
38402,Jones-James,Retail,IN,2026-03-17,0.325
38403,"Johnston, Barton and Berg",Retail,US,2026-02-23,0.973
38404,Snyder-Jackson,Retail,UK,2024-10-29,0.703
38405,Taylor-Riley,Travel,US,2025-04-12,0.743
38406,"Dean, Bruce and Dixon",Retail,US,2024-04-30,0.291
38407,Ross-Moore,Travel,UK,2025-02-28,0.803
38408,Monroe and Sons,Food,IN,2024-08-27,0.64
38409,Stephens-Pham,Retail,IN,2023-08-22,0.071
38410,Hardy LLC,Food,UK,2025-10-09,0.068
38411,Burns-Lawrence,Food,UK,2023-05-28,0.411
38412,"Sullivan, Jones and Jones",Food,US,2024-02-29,0.879
38413,"Edwards, Murphy and Hogan",Electronics,UK,2024-01-19,0.314
38414,Thompson LLC,Food,UK,2025-11-08,0.102
38415,Burke-Wu,Travel,US,2025-12-21,0.141
38416,"Rhodes, Guerrero and Miller",Travel,IN,2025-12-16,0.248
38417,"Mcfarland, Johnson and Carter",Travel,US,2024-11-07,0.37
38418,Shaw-Peterson,Electronics,US,2025-12-30,0.064
38419,Leonard Inc,Travel,US,2025-01-26,0.646
38420,"Bailey, Manning and Ford",Electronics,US,2025-10-16,0.058
38421,"Davis, Gentry and Crawford",Electronics,IN,2023-07-15,0.549
38422,"Rowe, Washington and Hughes",Electronics,US,2024-09-30,0.142
38423,"Leblanc, Merritt and Walsh",Food,IN,2024-12-02,0.833
38424,Clark-Hawkins,Food,IN,2025-08-01,0.556
38425,Blair-Merritt,Travel,UK,2024-12-07,0.176
38426,Macias PLC,Food,IN,2023-10-13,0.21
38427,Hogan Ltd,Food,IN,2024-04-26,0.57
38428,"Thomas, Underwood and Schwartz",Electronics,US,2024-03-04,0.305
38429,"Smith, Harper and Walton",Food,IN,2023-05-09,0.944
38430,Johnston LLC,Travel,IN,2026-03-15,0.132
38431,"Lin, Carey and Weber",Travel,US,2024-10-02,0.511
38432,"Zamora, Miller and Jarvis",Food,UK,2024-07-12,0.521
38433,Jackson LLC,Travel,UK,2025-05-08,0.116
38434,"Gonzales, Smith and Beasley",Travel,US,2025-10-13,0.508
38435,Sandoval and Sons,Electronics,US,2024-11-16,0.416
38436,Luna PLC,Retail,US,2025-09-20,0.822
38437,Jackson Inc,Retail,IN,2025-06-17,0.685
38438,Rojas-Hopkins,Electronics,UK,2025-05-24,0.187
38439,"White, Nelson and Jordan",Electronics,US,2025-05-14,0.941
38440,"Hunt, Wolfe and Wallace",Electronics,IN,2023-04-27,0.03
38441,Bruce-Grant,Travel,US,2024-12-23,0.429
38442,Coleman-Grimes,Food,UK,2024-10-26,0.51
38443,"Jones, Stokes and Martinez",Retail,IN,2025-02-23,0.269
38444,Stein-Mahoney,Travel,UK,2025-02-04,0.316
38445,Garcia-Robles,Electronics,UK,2024-04-02,0.545
38446,Miller Inc,Retail,US,2023-11-29,0.263
38447,Young Inc,Retail,IN,2024-11-25,0.97
38448,Marks and Sons,Travel,UK,2026-01-30,0.081
38449,"Davis, Spencer and Griffin",Electronics,UK,2023-09-09,0.465
38450,Morris Group,Travel,US,2025-03-20,0.467
38451,Potts LLC,Food,UK,2025-07-29,0.702
38452,"Jenkins, Holland and Stewart",Electronics,UK,2024-04-28,0.24
38453,Holmes Ltd,Food,US,2025-07-21,0.003
38454,Daniels-Wood,Travel,UK,2023-08-21,0.711
38455,"Smith, Ingram and Washington",Travel,IN,2024-08-14,0.122
38456,Ortiz-Mitchell,Travel,UK,2023-12-12,0.812
38457,Mccall Ltd,Electronics,US,2025-02-12,0.587
38458,Gonzalez-Young,Retail,US,2025-12-24,0.982
38459,Martin-Kerr,Retail,UK,2023-12-18,0.16
38460,Hall Ltd,Retail,UK,2026-03-09,0.231
38461,"Owen, Meza and Bailey",Electronics,UK,2025-06-10,0.093
38462,Vance PLC,Food,US,2026-01-12,0.838
38463,Villegas Group,Retail,UK,2024-02-08,0.028
38464,Reyes LLC,Electronics,UK,2023-12-23,0.453
38465,Miller Inc,Electronics,UK,2024-07-02,0.811
38466,"Richmond, Perkins and Carter",Food,IN,2025-12-04,0.633
38467,Horton-Schneider,Electronics,UK,2025-07-24,0.387
38468,"Williams, Hawkins and Hernandez",Travel,US,2025-11-08,0.303
38469,"Ray, Morton and Robertson",Electronics,IN,2025-10-26,0.815
38470,Weaver PLC,Food,US,2026-01-11,0.956
38471,"Davis, Smith and Kaiser",Travel,US,2024-02-06,0.337
38472,"Roberts, Jordan and Neal",Food,US,2025-09-03,0.263
38473,Wilson Inc,Food,IN,2023-07-02,0.194
38474,Montgomery-Barker,Travel,IN,2025-04-30,0.104
38475,Warner-Johnson,Travel,US,2023-09-18,0.344
38476,"Taylor, Finley and Chapman",Retail,UK,2025-09-21,0.175
38477,Wong-Williams,Electronics,IN,2026-02-13,0.751
38478,Castro-Obrien,Electronics,UK,2024-06-15,0.393
38479,Snyder-Taylor,Travel,US,2025-12-18,0.513
38480,"Hernandez, Cook and Pace",Food,UK,2024-11-01,0.739
38481,"Harris, Walton and Berry",Retail,US,2024-05-08,0.878
38482,Stevens-Shaffer,Retail,US,2025-06-30,0.03
38483,Evans-Hester,Retail,US,2024-12-17,0.731
38484,"Anderson, Hughes and Dawson",Travel,US,2023-07-23,0.775
38485,"Vincent, Stewart and Ward",Travel,UK,2025-09-14,0.699
38486,"Pruitt, Price and Washington",Retail,US,2026-01-16,0.977
38487,Golden Group,Travel,UK,2025-10-18,0.973
38488,"Woods, Nelson and Haley",Travel,US,2023-07-03,0.815
38489,"Hogan, Guzman and Jackson",Retail,IN,2024-05-15,0.432
38490,Mccormick-Simpson,Retail,IN,2025-01-20,0.921
38491,Gilbert-Hansen,Food,US,2023-10-24,0.883
38492,"Parker, Joseph and Martinez",Food,IN,2024-09-14,0.888
38493,Arnold Group,Electronics,US,2024-06-09,0.025
38494,"Mccullough, Myers and Perez",Retail,UK,2024-12-10,0.679
38495,"Patterson, Lee and Medina",Food,UK,2024-12-28,0.617
38496,Lopez-Smith,Electronics,UK,2023-08-16,0.988
38497,Ramirez-Williams,Food,IN,2025-11-16,0.635
38498,"Hess, Gordon and Washington",Travel,IN,2023-11-26,0.186
38499,"Mcpherson, Humphrey and Snyder",Food,IN,2024-04-23,0.342
38500,"Horne, Patterson and Anderson",Food,UK,2025-06-10,0.796
38501,Caldwell LLC,Food,US,2026-02-16,0.386
38502,Nguyen-Schwartz,Electronics,UK,2024-03-04,0.105
38503,Bishop Inc,Travel,UK,2025-12-20,0.373
38504,"Graham, Donovan and Kelly",Retail,IN,2025-05-24,0.587
38505,Douglas-Flores,Electronics,US,2025-10-09,0.729
38506,"Allen, Hicks and Bennett",Travel,UK,2026-03-19,0.704
38507,Ruiz-Thompson,Food,US,2023-08-18,0.564
38508,Lee Group,Electronics,US,2026-03-19,0.674
38509,Scott-Lewis,Electronics,US,2025-09-14,0.261
38510,Walters-Gonzalez,Retail,IN,2025-11-13,0.528
38511,Myers LLC,Electronics,UK,2025-02-19,0.656
38512,Le-Reyes,Food,IN,2025-01-15,0.293
38513,Garcia Inc,Food,UK,2024-04-27,0.039
38514,Johnson Inc,Retail,US,2024-03-21,0.934
38515,"Meza, Murphy and Romero",Retail,UK,2023-06-13,0.648
38516,Macdonald-Richardson,Food,US,2026-04-17,0.923
38517,Caldwell-Brown,Food,UK,2024-05-26,0.096
38518,"Lee, Sanchez and Tran",Food,US,2025-07-29,0.256
38519,Warren-Smith,Electronics,UK,2023-11-13,0.134
38520,Johnson-Rodriguez,Electronics,IN,2024-09-20,0.977
38521,"Smith, Butler and Pratt",Travel,UK,2024-04-03,0.038
38522,Wilson and Sons,Travel,US,2025-03-31,0.806
38523,Brooks-Murillo,Electronics,UK,2025-12-25,0.082
38524,Keller-Aguilar,Food,IN,2025-12-06,0.33
38525,"Campos, Savage and Wheeler",Travel,US,2024-02-29,0.499
38526,Griffin Inc,Travel,IN,2025-06-13,0.664
38527,"Bennett, Ellis and Hughes",Food,IN,2024-07-25,0.267
38528,Graham Inc,Food,US,2025-10-22,0.636
38529,"Torres, Burton and Morgan",Food,UK,2025-05-13,0.365
38530,"Vasquez, Pope and Reilly",Retail,US,2025-12-26,0.087
38531,Anderson-Mckee,Electronics,US,2024-02-20,0.812
38532,Coleman-Thompson,Electronics,UK,2025-10-22,0.398
38533,Nelson PLC,Electronics,UK,2026-04-09,0.567
38534,"Nixon, Green and Watson",Travel,US,2023-07-17,0.674
38535,Adkins LLC,Food,UK,2024-10-22,0.04
38536,"Hayes, Krueger and Patton",Food,US,2025-03-15,0.262
38537,"Pena, Hoffman and Harris",Food,US,2024-03-14,0.402
38538,Frey Inc,Travel,US,2025-08-23,0.42
38539,Hill LLC,Retail,IN,2025-05-22,0.276
38540,Morris-Caldwell,Food,UK,2024-12-25,0.856
38541,"Cross, Mays and Bradshaw",Retail,US,2024-10-14,0.25
38542,"Torres, Gallagher and Powell",Retail,IN,2023-07-24,0.346
38543,"Johnson, Allen and Fuentes",Travel,IN,2024-02-10,0.487
38544,Jackson-Rivers,Electronics,UK,2023-05-24,0.566
38545,Bowman Inc,Food,UK,2025-04-22,0.133
38546,"Gilmore, Brown and Ross",Travel,IN,2024-11-17,0.314
38547,Wells PLC,Food,US,2025-11-20,0.188
38548,"Smith, Kelly and Jones",Food,IN,2023-12-25,0.676
38549,Bailey-Arnold,Retail,IN,2026-04-23,0.791
38550,"Rodriguez, Frazier and Nicholson",Travel,US,2025-07-14,0.375
38551,Hernandez Group,Travel,US,2024-08-13,0.56
38552,Smith LLC,Travel,IN,2024-09-29,0.916
38553,Barr-Castro,Food,US,2024-05-22,0.011
38554,Harper-Newman,Electronics,US,2026-03-07,0.564
38555,Whitney-Reese,Electronics,IN,2024-12-23,0.552
38556,Mills-Austin,Electronics,UK,2025-12-11,0.706
38557,Jones-Lucas,Food,IN,2026-01-22,0.106
38558,Chapman-Flores,Electronics,IN,2024-09-14,0.145
38559,"Woods, Moore and Hamilton",Food,UK,2023-06-14,0.824
38560,Salinas Ltd,Food,US,2025-02-10,0.85
38561,Jones PLC,Electronics,UK,2024-11-07,0.214
38562,Hill-Webster,Food,US,2023-04-26,0.697
38563,"Anderson, Contreras and Hernandez",Retail,US,2024-04-29,0.821
38564,Long Group,Electronics,IN,2023-12-17,0.908
38565,Mitchell Ltd,Electronics,US,2025-10-31,0.86
38566,Patterson LLC,Electronics,UK,2024-05-27,0.807
38567,"Johnson, Gay and Garza",Retail,UK,2025-04-05,0.62
38568,Gregory-Collier,Travel,US,2026-04-02,0.338
38569,Mccoy LLC,Travel,IN,2025-01-24,0.649
38570,"Rodriguez, Taylor and Wagner",Electronics,US,2023-08-05,0.686
38571,"Williams, Decker and Thomas",Food,IN,2024-12-26,0.632
38572,Williams-Lawrence,Retail,US,2025-07-09,0.009
38573,Swanson-Brown,Retail,IN,2025-05-05,0.908
38574,Johnson-Terry,Travel,US,2025-06-18,0.795
38575,Lopez and Sons,Electronics,IN,2023-12-15,0.656
38576,Bean-Bolton,Travel,IN,2024-10-31,0.035
38577,"Larson, Adams and Clark",Food,US,2023-06-13,0.228
38578,"Cross, Murphy and Cooper",Electronics,US,2023-10-30,0.857
38579,"Harrison, Crane and Price",Travel,US,2026-01-23,0.122
38580,"Shields, Mack and Johnson",Electronics,UK,2025-01-12,0.736
38581,Alvarez-Griffith,Electronics,US,2024-01-28,0.461
38582,Dixon-Morales,Electronics,UK,2025-10-17,0.519
38583,"Bentley, Pierce and Simpson",Travel,UK,2026-03-10,0.454
38584,Jackson Inc,Electronics,US,2024-08-29,0.014
38585,"Bell, Arnold and Henry",Retail,IN,2024-07-09,0.843
38586,Johnson-Moreno,Electronics,IN,2025-02-20,0.321
38587,Lewis-Johns,Travel,US,2025-10-04,0.514
38588,Howard Ltd,Electronics,IN,2023-06-20,0.65
38589,"Graham, Griffith and Padilla",Travel,IN,2025-01-18,0.112
